이름,MR_IID,MR제목,받은코멘트수,승인자수,CI결과
ㅊㅁㄱ,299,modify: AI추천인재 카드  타이틀 스티키 스타일,0,0,unknown
ㅊㅁㄱ,297,Feature/apply,0,0,unknown
ㅊㅁㄱ,296,modify: 즉시지원 external-path,0,0,unknown
ㅊㅁㄱ,292,feat: 메타데이터 추가,0,0,unknown
ㅊㅁㄱ,289,modify: 검색 결과 박스 zIndex,0,0,unknown
ㅊㅁㄱ,288,modify: 원픽 ga 추가,0,0,unknown
ㅊㅁㄱ,286,fix: type error,0,0,unknown
ㅊㅁㄱ,285,Feature/ga2,0,0,unknown
ㅊㅁㄱ,272,modify: ai추천인재 모달 제안하기 추가,0,0,unknown
ㅊㅁㄱ,267,modify: gnb 스타일,0,0,unknown
ㅊㅁㄱ,266,modify: 너비 줄어들었을 때 타이틀 스타일 깨짐,0,0,unknown
ㅊㅁㄱ,263,Feature/ai recommend modal,0,0,unknown
ㅊㅁㄱ,255,modify: paths -> externalPaths 네이밍 변경  인사지원 제안 모달 생성,0,0,unknown
ㅊㅁㄱ,247,Feature/ai recommend modal,0,0,unknown
ㅊㅁㄱ,246,modify: 잡코리아  원픽 템플릿 구조,0,0,unknown
ㅊㅁㄱ,237,refactor: title 컴포넌트 리팩토링,0,0,unknown
ㅊㅁㄱ,235,feat: 에러페이지 추가 및 기타 작업,0,0,unknown
ㅊㅁㄱ,234,Feature/title,0,0,unknown
ㅊㅁㄱ,232,modify: 문의  신고하기 경로 수정,0,0,unknown
ㅊㅁㄱ,229,modify: 스마트핏  ai추천인재 리스트 api baseUrl 수정,0,0,unknown
ㅊㅁㄱ,225,modify: ChipSubway 적용,0,0,unknown
ㅊㅁㄱ,222,modify: update version of jds,0,0,unknown
ㅊㅁㄱ,221,Feature/hiring bonus,0,0,unknown
ㅊㅁㄱ,215,modify: 함수에 주석 추가,0,0,unknown
ㅊㅁㄱ,213,refactor: 복리후생 리팩토링,0,0,unknown
ㅊㅁㄱ,212,modify: 복리후생 수정,0,0,unknown
ㅊㅁㄱ,210,Feature/convention,0,0,unknown
ㅊㅁㄱ,208,modify: 네이밍 수정 path to external-path,0,0,unknown
ㅊㅁㄱ,207,modify: 스크랩  관심기업에 낙관적 UI 적용,0,0,unknown
ㅊㅁㄱ,206,modify: ModalAuth iframe option,0,0,unknown
ㅊㅁㄱ,205,modify: server component to client component,0,0,unknown
ㅊㅁㄱ,203,modify: 스크랩  관심기업 로직,0,0,unknown
ㅊㅁㄱ,201,Feature/signing bonus,0,0,unknown
ㅊㅁㄱ,198,modify: 즉시지원  홈페이지 지원 로직,0,0,unknown
ㅊㅁㄱ,196,modify: 지원자 현황 통계 로그인 버튼 hover  맞춤 공고 기업명 말줄임,0,0,unknown
ㅊㅁㄱ,193,modify: feature 하위에 model 폴더 없는 경우 생성,0,0,unknown
ㅊㅁㄱ,191,modify: recruit-detail 폴더 삭제,0,0,unknown
ㅊㅁㄱ,189,Feature/convention,0,0,unknown
ㅊㅁㄱ,185,Feature/signing bonus,0,0,unknown
ㅊㅁㄱ,179,Feature/ai recommend modal,0,0,unknown
ㅊㅁㄱ,172,Feature/locator rollback,0,0,unknown
ㅊㅁㄱ,171,modify: locatorJS 삭제,0,0,unknown
ㅊㅁㄱ,170,modify: 맞춤공고 hover style  지원자 현황 통계 로그인 버튼 hover style,0,0,unknown
ㅊㅁㄱ,164,Feature/education,0,0,unknown
ㅊㅁㄱ,163,modify: logout api 변경 (search -> neo),0,0,unknown
ㅊㅁㄱ,162,modify: 지원자격  근무조건 수정,0,0,unknown
ㅊㅁㄱ,157,modify: 모집요강  지원자격  ai추천공고 리스트,0,0,unknown
ㅊㅁㄱ,154,modify: 스크랩  관심기업 훅 수정 (onRefetch -> onSuccess) AI추천공고 리스트 스크랩  관심기업 프론트에서 관리,0,0,unknown
ㅊㅁㄱ,152,modify: not-found  스마트핏 컴포넌트,0,0,unknown
ㅊㅁㄱ,149,modify: 스마트핏 디자인 수정  프리미엄 태그 추가,0,0,unknown
ㅊㅁㄱ,143,modify: 모집요강  지원자격 컴포넌트 수정,0,0,unknown
ㅊㅁㄱ,138,modify: api to jobs/api,0,0,unknown
ㅊㅁㄱ,136,Feature/recruitment code,0,0,unknown
ㅊㅁㄱ,130,Feature/qualification code,0,0,unknown
ㅊㅁㄱ,122,Feature/corp fitness,0,0,unknown
ㅊㅁㄱ,109,feat: AI 추천공고 리스트 api 연동,1,0,unknown
ㅊㅁㄱ,106,modify: 스마트핏  AI추천공고 api 연동,1,0,unknown
ㅊㅁㄱ,103,modify: types 폴더 위치 변경,0,0,unknown
ㅊㅁㄱ,96,modify: page hydration 삭제,1,0,unknown
ㅊㅁㄱ,90,modify: 원픽 공고 추천 api 연동 작업,1,0,unknown
ㅊㅁㄱ,88,modify: 지원자 현황 통계 api 연동,1,0,unknown
ㅊㅁㄱ,86,modify: 적합도 체크 api 연동  리팩토링,1,0,unknown
ㅊㅁㄱ,85,feat: 폴더 구조 변경  기업 적합도 체크 api 연동,1,0,unknown
ㅊㅁㄱ,83,feat: 추천공고 리스트 리팩토링  이모지 컴포넌트 삭제 및 react-share 패키지 설치,1,0,unknown
ㅊㅁㄱ,77,feat: 탑버튼  궁금해요 버튼 추가,1,0,unknown
ㅊㅁㄱ,75,modify: ui 클릭 이벤트 관련 수정,1,0,unknown
ㅊㅁㄱ,73,feat: 공고뷰 헤더 sticky 추가,1,0,unknown
ㅊㅁㄱ,64,modify: 적합도 체크  지원자 현황 통계 비로그인 디자인 추가,1,0,unknown
ㅊㅁㄱ,61,feat: 적합도 체크  지원자 현황 체크 세부사항 수정(차트 옵션 수정  클릭 핸들러 추가),1,0,unknown
ㅊㅁㄱ,60,feat: AI추천공고 리스트 추가,1,0,unknown
ㅊㅁㄱ,58,feat: 스마트클릭  딱! 맞는 원픽 공고 리스트 추가,1,0,unknown
ㅊㅁㄱ,56,feature: 모집요강  지원자격 추가,1,0,unknown
ㅊㅁㄱ,55,feat: 지원자 현황 통계 ui 추가,1,0,unknown
ㅊㅁㄱ,51,modify: 전체메뉴 열릴 때 body overflow: hidden 삭제,1,0,unknown
ㅊㅁㄱ,50,feat: 폴더 구조 수정,1,0,unknown
ㅊㅁㄱ,47,modify: port number  ScrapButton component handleScrapClick,1,0,unknown
ㅊㅁㄱ,46,feature: 스크랩  관심기업 api 추가,1,0,unknown
ㅊㅁㄱ,38,feat: 적합도 체크 추가,1,0,unknown
ㅊㅁㄱ,37,modify: 스크랩  관심기업 기능 수정,1,0,unknown
ㅊㅁㄱ,33,fix: type error,1,0,unknown
ㅊㅁㄱ,25,feat: 메인메뉴 추가  퀵메뉴 수정,1,0,unknown
ㅊㅁㄱ,21,modify: 공고뷰 display-api 추가  authCheck search api -> jobs api 로 변경,1,0,unknown
ㅊㅁㄱ,20,feat: 알람  퀵메뉴 기능,1,0,unknown
ㅊㅁㄱ,19,feat: gnb에 검색 추가,1,0,unknown
ㅊㅁㄱ,15,modify: 서비스들  알림  마이 아이콘 추가,1,0,unknown
ㅊㅁㄱ,13,Feature/gnb,1,0,unknown
ㅊㅁㄱ,11,Feature/gnb,1,0,unknown
ㅊㅁㄱ,9,modify: 기본적인 클라이언트 컴포넌트들 추가,1,1,unknown
ㅊㅁㄱ,7,feat: 인증 기능 구현,1,0,unknown
ㅊㅁㄱ,6,feat: 인증 기능 구현,1,1,unknown
ㅇㄷㅎ2,866,feat: Integrate OpenTelemetry support and update environment variables,1,0,unknown
ㅇㄷㅎ2,864,feat: Integrate OpenTelemetry support and update environment variables,2,0,unknown
ㅇㄷㅎ2,421,modify: Dockerfile에서 ASSETS_BASE_PATH 및 ASSETS_S3_PATH 경로 설정 개선,0,0,unknown
ㅇㄷㅎ2,308,fix: Dockerfile의 Node.js 버전을 22-alpine에서 22.17.1-alpine으로 업데이트,0,0,unknown
ㅇㄷㅎ2,273,modify: Dockerfile 및 스크립트에서 환경 변수 파일 경로를 'config' 디렉토리로 변경하여 클라이언트 사이드에서 접근...,0,0,unknown
ㅇㄷㅎ2,249,modify: 리플레이 기능 관련 주석 추가 및 Sentry 리플레이 통합 설정 주석 처리,0,0,unknown
ㅇㄷㅎ2,245,fix: CSS 링크 경로 수정,0,0,unknown
ㅇㄷㅎ2,244,feat: assetPrefix를 사용하여 CSS 링크 동적으로 설정,0,0,unknown
ㅇㄷㅎ2,231,Feature/dockerfile,0,0,unknown
ㅇㄷㅎ2,182,modify: package.json에서 Node.js 버전을 22.17.1로 업데이트,0,0,unknown
ㅇㄷㅎ2,181,modify: package.json에서 Node.js 버전을 22.17.1로 업데이트,0,0,unknown
ㅇㄷㅎ2,180,modify: Dockerfile에 Node.js 버전 출력 추가,0,0,unknown
ㅇㄷㅎ2,141,modify: HOST_URL 및 NEXT_PUBLIC_HOST_URL을 jts.jobkorea.co.kr로 변경,0,0,unknown
ㅇㄷㅎ2,140,modify: HOST_URL 슬래시 제거,0,0,unknown
ㅇㄷㅎ2,139,modify: HOST_URL에서 슬래시 제거 및 next.config.ts 리다이렉트 경로 수정,0,0,unknown
ㅇㄷㅎ2,137,modify: NewRecruit(임시) 경로에 대한 리다이렉트 추가,0,0,unknown
ㅇㄷㅎ2,135,modify: instrumentation 위치 변경,0,0,unknown
ㅇㄷㅎ2,132,modify: 이미지 최적화 설정 변경 및 불필요한 리다이렉트 제거,0,0,unknown
ㅇㄷㅎ2,131,modify: Dockerfile에 .next 캐시 경로 추가,0,0,unknown
ㅇㄷㅎ2,129,modify: 이미지 경로 설정 변경 및 리다이렉트 추가,0,0,unknown
ㅇㄷㅎ2,117,feat: OpenTelemetry 설정 개선,0,0,unknown
ㅇㄷㅎ2,110,Feature/deploy,1,0,unknown
ㅇㄷㅎ2,101,chore: postbuild.sh에서 npm을 pnpm으로 변경,0,0,unknown
ㅇㄷㅎ2,97,refactor: instrumentation-client.ts 파일 생성 및 Sentry 초기화 로직 추가,1,0,unknown
ㅇㄷㅎ2,78,feat: Dockerfile 및 next.config.ts 수정,1,0,unknown
ㅇㄷㅎ2,74,refactor: Dockerfile 및 package.json 수정  healthz API 추가,1,0,unknown
ㅇㄷㅎ2,72,refactor: Dockerfile 및 스크립트 파일 수정,1,0,unknown
ㅇㄷㅎ2,5,fix: Sentry DSN 업데이트,1,0,unknown
ㅇㄷㅎ2,4,fix: 인증서 생성 스크립트 수정 및 의존성 업데이트,1,0,unknown
ㅇㄷㅎ2,3,fix: 테마 이름 변경,1,0,unknown
ㅇㄷㅎ2,2,fix: Sentry 프로젝트 이름 및 호스트네임 수정,1,0,unknown
ㅇㄷㅎ2,1,docs: 문서 파일 삭제,1,0,unknown
ㅁㅅㅇ,803,Feature/client ip,0,0,unknown
ㅁㅅㅇ,799,feat: 클라이언트 IP 주소를 가져오는 API 추가 및 Sentry 이벤트에 IP 태그 추가,0,0,unknown
ㅁㅅㅇ,796,modify: 클라이언트 IP 주소를 가져오는 API 경로를 수정하고  DEV 환경에서의 IP 화이트리스트 헤더 추가 로직을 제거했습니다.,0,0,unknown
ㅁㅅㅇ,795,Feature/real ip,0,0,unknown
ㅁㅅㅇ,783,modify: 20250905 deply,0,0,unknown
ㅁㅅㅇ,771,fix: 네트워크 요청 실패 시 undefined 에러 해결,2,2,unknown
ㅁㅅㅇ,770,fix: iframe 로딩 시 타임아웃 관리 및 언마운트 시 정리 로직 추가,1,0,unknown
ㅁㅅㅇ,768,fix: iframe 높이 계산 및 postMessage 전송 시 에러 핸들링 개선  디바운싱 추가,4,2,unknown
ㅁㅅㅇ,760,fix: gitlab-ci.yml에서 Git 설치 확인 주석 제거,0,0,unknown
ㅁㅅㅇ,758,fix: jds/mrnotification@0.0.46 버전을 package.json 및 pnpm-lock.yaml에 추가,0,0,unknown
ㅁㅅㅇ,757,fix: Sentry 초기화 시 개발 환경에서만 비활성화 설정,0,0,unknown
ㅈㅎㅊ,874,feat: update-version-15.5.9,1,0,unknown
ㅈㅎㅊ,869,feat: header design 업데이트,3,0,unknown
